,,,Polygon,"28.23057569064749,-25.75342215950087,28.23060686287886,-25.753376291788992,28.230670543294373,-25.753419487595323,28.230613097325133,-25.753501871349663,28.230546745004077,-25.753464464672014,28.23057569064749,-25.75342215950087",4,Room 2-15,Zoology,2
,,,Polygon,"28.23041938417307,-25.753391432587076,28.230484400541357,-25.753432401805448,28.230400680834247,-25.753558872001296,28.230332992560413,-25.753515230877376,28.23041938417307,-25.753391432587076",2,Room 2-9,Geography,2
,,,Polygon,"28.230515572772727,-25.753329978759517,28.23053961992264,-25.753344228922426,28.23051111959682,-25.75338163560007,28.23048974435245,-25.753366494801977,28.230515572772727,-25.753329978759517",3,Room 2-12,Geography,2
,,,Polygon,"28.230399790199066,-25.753558872001296,28.23032675811414,-25.75366663885832,28.230255507299578,-25.753620325828855,28.23033210192523,-25.753514340242194,28.230399790199066,-25.753558872001296",1,Room 2-3,Geography,2
